Temp,Setpoint,Output,TempPWM,SetpointPWM,Status,,
36.95,37,108.43,67.19,67.23,hello,,
36.95,37,114.2,67.19,67.23,hello,,
36.99,37,114.21,67.22,67.23,hello,,
36.99,37,103.69,67.22,67.23,hello,,
36.95,37,109.48,67.19,67.23,hello,,
37.02,37,119.99,67.24,67.23,hello,,
37.02,37,93.21,67.24,67.23,hello,,
37.02,37,104.76,67.24,67.23,hello,,
37.02,37,104.76,67.24,67.23,hello,,
37.02,37,104.76,67.24,67.23,hello,,
37.02,37,104.75,67.24,67.23,hello,,
37.05,37,104.75,67.27,67.23,hello,,
37.02,37,94.27,67.24,67.23,hello,,
37.05,37,110.51,67.27,67.23,hello,,
37.05,37,94.26,67.27,67.23,hello,,
37.05,37,100.02,67.27,67.23,hello,,
37.09,37,100.02,67.29,67.23,hello,,
37.09,37,89.53,67.29,67.23,hello,,
37.09,37,95.29,67.29,67.23,hello,,
37.09,37,95.28,67.29,67.23,hello,,
37.12,37,95.27,67.32,67.23,hello,,
37.09,37,84.75,67.29,67.23,hello,,
37.09,37,101.04,67.29,67.23,hello,,
37.12,37,95.25,67.32,67.23,hello,,
37.12,37,84.72,67.32,67.23,hello,,
37.12,37,90.5,67.32,67.23,hello,,
37.12,37,90.49,67.32,67.23,hello,,
37.12,37,90.48,67.32,67.23,hello,,
37.12,37,90.47,67.32,67.23,hello,,
37.16,37,90.46,67.35,67.23,hello,,
37.16,37,79.96,67.35,67.23,hello,,
37.16,37,85.72,67.35,67.23,hello,,
37.16,37,85.71,67.35,67.23,hello,,
37.16,37,85.69,67.35,67.23,hello,,
37.16,37,85.68,67.35,67.23,hello,,
37.16,37,85.67,67.35,67.23,hello,,
37.19,37,85.66,67.37,67.23,hello,,
37.19,37,75.16,67.37,67.23,hello,,
37.16,37,80.91,67.35,67.23,hello,,
37.19,37,91.38,67.37,67.23,hello,,
37.16,37,75.12,67.35,67.23,hello,,
37.16,37,91.36,67.35,67.23,hello,,
37.16,37,85.58,67.35,67.23,hello,,
37.16,37,85.57,67.35,67.23,hello,,
37.19,37,85.55,67.37,67.23,hello,,
37.19,37,75.06,67.37,67.23,hello,,
37.19,37,80.81,67.37,67.23,hello,,
37.19,37,80.79,67.37,67.23,hello,,
37.19,37,80.78,67.37,67.23,hello,,
37.19,37,80.76,67.37,67.23,hello,,
37.16,37,80.75,67.35,67.23,hello,,
37.16,37,91.22,67.35,67.23,hello,,
37.19,37,85.44,67.37,67.23,hello,,
37.19,37,74.95,67.37,67.23,hello,,
37.16,37,80.7,67.35,67.23,hello,,
37.19,37,91.17,67.37,67.23,hello,,
37.19,37,74.9,67.37,67.23,hello,,
37.19,37,80.65,67.37,67.23,hello,,
37.16,37,80.64,67.35,67.23,hello,,
37.16,37,91.11,67.35,67.23,hello,,
37.19,37,85.33,67.37,67.23,hello,,
37.19,37,74.84,67.37,67.23,hello,,
37.16,37,80.59,67.35,67.23,hello,,
37.16,37,91.06,67.35,67.23,hello,,
37.16,37,85.28,67.35,67.23,hello,,
37.19,37,85.27,67.37,67.23,hello,,
37.16,37,74.77,67.35,67.23,hello,,
37.16,37,91.01,67.35,67.23,hello,,
37.16,37,85.23,67.35,67.23,hello,,
37.19,37,85.22,67.37,67.23,hello,,
37.16,37,74.72,67.35,67.23,hello,,
37.16,37,90.96,67.35,67.23,hello,,
37.16,37,85.18,67.35,67.23,hello,,
37.16,37,85.17,67.35,67.23,hello,,
37.12,37,85.15,67.32,67.23,hello,,
37.12,37,95.63,67.32,67.23,hello,,
37.16,37,89.85,67.35,67.23,hello,,
37.12,37,79.36,67.32,67.23,hello,,
37.12,37,95.6,67.32,67.23,hello,,
37.12,37,89.82,67.32,67.23,hello,,
37.16,37,89.81,67.35,67.23,hello,,
37.12,37,79.32,67.32,67.23,hello,,
37.12,37,95.56,67.32,67.23,hello,,
37.16,37,89.78,67.35,67.23,hello,,
37.12,37,79.29,67.32,67.23,hello,,
37.12,37,95.53,67.32,67.23,hello,,
37.12,37,89.75,67.32,67.23,hello,,
37.12,37,89.74,67.32,67.23,hello,,
37.12,37,89.73,67.32,67.23,hello,,
37.12,37,89.72,67.32,67.23,hello,,
37.12,37,89.71,67.32,67.23,hello,,
37.12,37,89.71,67.32,67.23,hello,,
37.12,37,89.7,67.32,67.23,hello,,
37.12,37,89.69,67.32,67.23,hello,,
37.09,37,89.68,67.29,67.23,hello,,
37.09,37,100.19,67.29,67.23,hello,,
37.09,37,94.4,67.29,67.23,hello,,
37.09,37,94.39,67.29,67.23,hello,,
37.09,37,94.38,67.29,67.23,hello,,
37.09,37,94.38,67.29,67.23,hello,,
37.09,37,94.37,67.29,67.23,hello,,
37.09,37,94.36,67.29,67.23,hello,,
37.09,37,94.35,67.29,67.23,hello,,
37.09,37,94.35,67.29,67.23,hello,,
37.09,37,94.34,67.29,67.23,hello,,
37.05,37,94.33,67.27,67.23,hello,,
37.05,37,104.81,67.27,67.23,hello,,
37.09,37,99.04,67.29,67.23,hello,,
37.05,37,88.55,67.27,67.23,hello,,
37.05,37,104.8,67.27,67.23,hello,,
37.05,37,99.03,67.27,67.23,hello,,
37.05,37,99.02,67.27,67.23,hello,,
37.02,37,99.02,67.24,67.23,hello,,
37.05,37,109.5,67.27,67.23,hello,,
37.02,37,93.25,67.24,67.23,hello,,
37.05,37,109.5,67.27,67.23,hello,,
37.02,37,93.24,67.24,67.23,hello,,
37.02,37,109.49,67.24,67.23,hello,,
36.99,37,103.72,67.22,67.23,hello,,
37.02,37,114.21,67.24,67.23,hello,,
37.02,37,97.96,67.24,67.23,hello,,
37.02,37,103.72,67.24,67.23,hello,,
36.99,37,103.72,67.22,67.23,hello,,
36.99,37,114.2,67.22,67.23,hello,,
37.02,37,108.44,67.24,67.23,hello,,
36.99,37,97.96,67.22,67.23,hello,,
36.99,37,114.21,67.22,67.23,hello,,
36.95,37,108.44,67.19,67.23,hello,,
36.99,37,118.96,67.22,67.23,hello,,
36.99,37,102.66,67.22,67.23,hello,,
36.99,37,108.45,67.22,67.23,hello,,
36.99,37,108.45,67.22,67.23,hello,,
36.95,37,108.45,67.19,67.23,hello,,
36.95,37,118.97,67.19,67.23,hello,,
36.95,37,113.19,67.19,67.23,hello,,
36.99,37,113.19,67.22,67.23,hello,,
36.95,37,102.68,67.19,67.23,hello,,
36.95,37,118.98,67.19,67.23,hello,,
36.95,37,113.2,67.19,67.23,hello,,
36.95,37,113.2,67.19,67.23,hello,,
36.95,37,113.21,67.19,67.23,hello,,
36.95,37,113.21,67.19,67.23,hello,,
36.95,37,113.22,67.19,67.23,hello,,
36.95,37,113.22,67.19,67.23,hello,,
36.95,37,113.22,67.19,67.23,hello,,
36.92,37,113.23,67.16,67.23,hello,,
36.92,37,123.72,67.16,67.23,hello,,
36.92,37,117.96,67.16,67.23,hello,,
36.92,37,117.96,67.16,67.23,hello,,
36.92,37,117.97,67.16,67.23,hello,,
36.92,37,117.98,67.16,67.23,hello,,
36.88,37,117.98,67.14,67.23,hello,,
36.92,37,128.47,67.16,67.23,hello,,
36.88,37,112.23,67.14,67.23,hello,,
36.88,37,128.49,67.14,67.23,hello,,
36.88,37,122.73,67.14,67.23,hello,,
36.88,37,122.74,67.14,67.23,hello,,
36.88,37,122.75,67.14,67.23,hello,,
36.88,37,122.76,67.14,67.23,hello,,
36.85,37,122.77,67.11,67.23,hello,,
36.88,37,133.29,67.14,67.23,hello,,
36.88,37,117.01,67.14,67.23,hello,,
36.85,37,122.8,67.11,67.23,hello,,
36.85,37,133.32,67.11,67.23,hello,,
36.85,37,127.55,67.11,67.23,hello,,
36.85,37,127.56,67.11,67.23,hello,,
36.85,37,127.58,67.11,67.23,hello,,
36.85,37,127.59,67.11,67.23,hello,,
36.85,37,127.6,67.11,67.23,hello,,
36.85,37,127.61,67.11,67.23,hello,,
36.85,37,127.62,67.11,67.23,hello,,
36.82,37,127.63,67.09,67.23,hello,,
36.82,37,138.13,67.09,67.23,hello,,
36.82,37,132.38,67.09,67.23,hello,,
36.85,37,132.39,67.11,67.23,hello,,
36.82,37,121.92,67.09,67.23,hello,,
36.85,37,138.19,67.11,67.23,hello,,
36.82,37,121.95,67.09,67.23,hello,,
36.82,37,138.21,67.09,67.23,hello,,
36.85,37,132.46,67.11,67.23,hello,,
36.85,37,121.99,67.11,67.23,hello,,
36.85,37,127.77,67.11,67.23,hello,,
36.78,37,127.78,67.06,67.23,hello,,
36.82,37,148.76,67.09,67.23,hello,,
36.82,37,126.76,67.09,67.23,hello,,
36.82,37,132.54,67.09,67.23,hello,,
36.85,37,132.55,67.11,67.23,hello,,
36.82,37,122.08,67.09,67.23,hello,,
36.85,37,138.35,67.11,67.23,hello,,
36.85,37,122.11,67.11,67.23,hello,,
36.82,37,127.89,67.09,67.23,hello,,
36.85,37,138.38,67.11,67.23,hello,,
36.85,37,122.15,67.11,67.23,hello,,
36.85,37,127.92,67.11,67.23,hello,,
36.85,37,127.93,67.11,67.23,hello,,
36.88,37,127.95,67.14,67.23,hello,,
36.85,37,117.44,67.11,67.23,hello,,
36.88,37,133.75,67.14,67.23,hello,,
36.85,37,117.46,67.11,67.23,hello,,
36.85,37,133.77,67.11,67.23,hello,,
36.85,37,128,67.11,67.23,hello,,
36.88,37,128.01,67.14,67.23,hello,,
36.88,37,117.51,67.14,67.23,hello,,
36.88,37,123.3,67.14,67.23,hello,,
36.88,37,123.31,67.14,67.23,hello,,
36.92,37,123.31,67.16,67.23,hello,,
36.92,37,112.84,67.16,67.23,hello,,
36.95,37,118.61,67.19,67.23,hello,,
36.92,37,108.13,67.16,67.23,hello,,
36.92,37,124.39,67.16,67.23,hello,,
36.92,37,118.63,67.16,67.23,hello,,
36.92,37,118.63,67.16,67.23,hello,,
36.95,37,118.64,67.19,67.23,hello,,
36.95,37,108.16,67.19,67.23,hello,,
36.92,37,113.93,67.16,67.23,hello,,
36.95,37,124.42,67.19,67.23,hello,,
36.95,37,108.17,67.19,67.23,hello,,
36.95,37,113.94,67.19,67.23,hello,,
36.95,37,113.95,67.19,67.23,hello,,
36.99,37,113.95,67.22,67.23,hello,,
36.95,37,103.44,67.19,67.23,hello,,
36.95,37,119.74,67.19,67.23,hello,,
36.99,37,113.96,67.22,67.23,hello,,
36.99,37,103.44,67.22,67.23,hello,,
37.02,37,109.23,67.24,67.23,hello,,
36.99,37,98.74,67.22,67.23,hello,,
36.99,37,114.99,67.22,67.23,hello,,
36.99,37,109.23,67.22,67.23,hello,,
37.02,37,109.23,67.24,67.23,hello,,
36.99,37,98.75,67.22,67.23,hello,,
37.02,37,115,67.24,67.23,hello,,
37.02,37,98.75,67.24,67.23,hello,,
37.02,37,104.51,67.24,67.23,hello,,
37.02,37,104.51,67.24,67.23,hello,,
37.02,37,104.51,67.24,67.23,hello,,
37.05,37,104.51,67.27,67.23,hello,,
37.02,37,94.02,67.24,67.23,hello,,
36.99,37,110.27,67.22,67.23,hello,,
37.02,37,114.98,67.24,67.23,hello,,
37.02,37,98.73,67.24,67.23,hello,,
37.02,37,104.5,67.24,67.23,hello,,
37.02,37,104.5,67.24,67.23,hello,,
37.05,37,104.49,67.27,67.23,hello,,
37.02,37,94.01,67.24,67.23,hello,,
37.02,37,110.25,67.24,67.23,hello,,
37.02,37,104.49,67.24,67.23,hello,,
37.05,37,104.49,67.27,67.23,hello,,
37.02,37,94,67.24,67.23,hello,,
37.02,37,110.25,67.24,67.23,hello,,
37.05,37,104.48,67.27,67.23,hello,,
37.02,37,93.99,67.24,67.23,hello,,
37.05,37,110.24,67.27,67.23,hello,,
37.02,37,93.99,67.24,67.23,hello,,
37.02,37,110.23,67.24,67.23,hello,,
37.02,37,104.47,67.24,67.23,hello,,
37.05,37,104.46,67.27,67.23,hello,,
37.02,37,93.98,67.24,67.23,hello,,
37.02,37,110.22,67.24,67.23,hello,,
37.02,37,104.46,67.24,67.23,hello,,
37.02,37,104.46,67.24,67.23,hello,,
37.02,37,104.45,67.24,67.23,hello,,
37.02,37,104.45,67.24,67.23,hello,,
37.02,37,104.45,67.24,67.23,hello,,
37.02,37,104.45,67.24,67.23,hello,,
37.02,37,104.45,67.24,67.23,hello,,
37.02,37,104.45,67.24,67.23,hello,,
36.99,37,104.44,67.22,67.23,hello,,
37.02,37,114.93,67.24,67.23,hello,,
37.02,37,98.68,67.24,67.23,hello,,
37.02,37,104.44,67.24,67.23,hello,,
36.99,37,104.44,67.22,67.23,hello,,
37.02,37,114.93,67.24,67.23,hello,,
37.02,37,98.68,67.24,67.23,hello,,
36.99,37,104.44,67.22,67.23,hello,,
36.99,37,114.92,67.22,67.23,hello,,
37.02,37,109.16,67.24,67.23,hello,,
36.99,37,98.67,67.22,67.23,hello,,
36.95,37,114.92,67.19,67.23,hello,,
36.95,37,119.68,67.19,67.23,hello,,
36.99,37,113.9,67.22,67.23,hello,,
36.99,37,103.38,67.22,67.23,hello,,
36.99,37,109.17,67.22,67.23,hello,,
36.99,37,109.17,67.22,67.23,hello,,
36.99,37,109.17,67.22,67.23,hello,,
36.99,37,109.17,67.22,67.23,hello,,
36.95,37,109.17,67.19,67.23,hello,,
36.95,37,119.69,67.19,67.23,hello,,
36.95,37,113.91,67.19,67.23,hello,,
36.95,37,113.92,67.19,67.23,hello,,
36.95,37,113.92,67.19,67.23,hello,,
36.95,37,113.92,67.19,67.23,hello,,
36.95,37,113.93,67.19,67.23,hello,,
36.95,37,113.93,67.19,67.23,hello,,
36.95,37,113.93,67.19,67.23,hello,,
36.95,37,113.94,67.19,67.23,hello,,
36.95,37,113.94,67.19,67.23,hello,,
36.95,37,113.95,67.19,67.23,hello,,
36.92,37,113.95,67.16,67.23,hello,,
36.92,37,124.44,67.16,67.23,hello,,
36.92,37,118.68,67.16,67.23,hello,,
36.92,37,118.69,67.16,67.23,hello,,
36.92,37,118.69,67.16,67.23,hello,,
36.92,37,118.7,67.16,67.23,hello,,
36.92,37,118.7,67.16,67.23,hello,,
36.92,37,118.71,67.16,67.23,hello,,
36.92,37,118.72,67.16,67.23,hello,,
36.92,37,118.72,67.16,67.23,hello,,
36.88,37,118.73,67.14,67.23,hello,,
36.88,37,129.22,67.14,67.23,hello,,
36.88,37,123.47,67.14,67.23,hello,,
36.88,37,123.47,67.14,67.23,hello,,
36.88,37,123.48,67.14,67.23,hello,,
36.88,37,123.49,67.14,67.23,hello,,
36.88,37,123.5,67.14,67.23,hello,,
36.88,37,123.51,67.14,67.23,hello,,
36.88,37,123.52,67.14,67.23,hello,,
36.88,37,123.53,67.14,67.23,hello,,
36.85,37,123.54,67.11,67.23,hello,,
36.88,37,134.06,67.14,67.23,hello,,
36.85,37,117.77,67.11,67.23,hello,,
36.88,37,134.08,67.14,67.23,hello,,
36.88,37,117.8,67.14,67.23,hello,,
36.85,37,123.59,67.11,67.23,hello,,
36.88,37,134.11,67.14,67.23,hello,,
36.82,37,117.82,67.09,67.23,hello,,
36.85,37,144.62,67.11,67.23,hello,,
36.85,37,122.6,67.11,67.23,hello,,
36.85,37,128.38,67.11,67.23,hello,,
36.85,37,128.39,67.11,67.23,hello,,
36.82,37,128.4,67.09,67.23,hello,,
36.85,37,138.9,67.11,67.23,hello,,
36.88,37,122.66,67.14,67.23,hello,,
36.85,37,117.92,67.11,67.23,hello,,
36.85,37,134.23,67.11,67.23,hello,,
36.82,37,128.46,67.09,67.23,hello,,
36.85,37,138.95,67.11,67.23,hello,,
36.85,37,122.72,67.11,67.23,hello,,
36.88,37,128.49,67.14,67.23,hello,,
36.85,37,117.99,67.11,67.23,hello,,
36.85,37,134.3,67.11,67.23,hello,,
36.85,37,128.53,67.11,67.23,hello,,
36.88,37,128.54,67.14,67.23,hello,,
36.88,37,118.03,67.14,67.23,hello,,
36.85,37,123.83,67.11,67.23,hello,,
36.85,37,134.35,67.11,67.23,hello,,
36.85,37,128.58,67.11,67.23,hello,,
36.85,37,128.59,67.11,67.23,hello,,
36.88,37,128.6,67.14,67.23,hello,,
36.88,37,118.1,67.14,67.23,hello,,
36.88,37,123.89,67.14,67.23,hello,,
36.92,37,123.9,67.16,67.23,hello,,
36.92,37,113.42,67.16,67.23,hello,,
36.92,37,119.19,67.16,67.23,hello,,
36.92,37,119.2,67.16,67.23,hello,,
36.95,37,119.21,67.19,67.23,hello,,
36.92,37,108.73,67.16,67.23,hello,,
36.92,37,124.98,67.16,67.23,hello,,
36.95,37,119.22,67.19,67.23,hello,,
36.99,37,108.74,67.22,67.23,hello,,
36.95,37,103.99,67.19,67.23,hello,,
36.99,37,120.3,67.22,67.23,hello,,
36.99,37,104,67.22,67.23,hello,,
37.02,37,109.78,67.24,67.23,hello,,
36.99,37,99.3,67.22,67.23,hello,,
37.02,37,115.55,67.24,67.23,hello,,
36.99,37,99.3,67.22,67.23,hello,,
36.99,37,115.55,67.22,67.23,hello,,
37.02,37,109.78,67.24,67.23,hello,,
37.02,37,99.3,67.24,67.23,hello,,
37.05,37,105.06,67.27,67.23,hello,,
37.05,37,94.58,67.27,67.23,hello,,
37.02,37,100.34,67.24,67.23,hello,,
37.05,37,110.82,67.27,67.23,hello,,
37.09,37,94.57,67.29,67.23,hello,,
37.09,37,89.84,67.29,67.23,hello,,
37.09,37,95.6,67.29,67.23,hello,,
37.09,37,95.59,67.29,67.23,hello,,
37.09,37,95.59,67.29,67.23,hello,,
37.09,37,95.58,67.29,67.23,hello,,
37.09,37,95.57,67.29,67.23,hello,,
37.09,37,95.57,67.29,67.23,hello,,
37.12,37,95.56,67.32,67.23,hello,,
37.12,37,85.04,67.32,67.23,hello,,
37.12,37,90.81,67.32,67.23,hello,,
37.12,37,90.8,67.32,67.23,hello,,
37.12,37,90.79,67.32,67.23,hello,,
37.12,37,90.78,67.32,67.23,hello,,
37.12,37,90.77,67.32,67.23,hello,,
37.12,37,90.76,67.32,67.23,hello,,
37.16,37,90.75,67.35,67.23,hello,,
37.12,37,80.26,67.32,67.23,hello,,
37.12,37,96.5,67.32,67.23,hello,,
37.12,37,90.72,67.32,67.23,hello,,
37.12,37,90.71,67.32,67.23,hello,,
37.16,37,90.7,67.35,67.23,hello,,
37.16,37,80.21,67.35,67.23,hello,,
37.12,37,85.96,67.32,67.23,hello,,
37.16,37,96.44,67.35,67.23,hello,,
37.16,37,80.17,67.35,67.23,hello,,
37.16,37,85.93,67.35,67.23,hello,,
37.16,37,85.92,67.35,67.23,hello,,
37.16,37,85.9,67.35,67.23,hello,,
37.16,37,85.89,67.35,67.23,hello,,
37.16,37,85.88,67.35,67.23,hello,,
37.16,37,85.87,67.35,67.23,hello,,
37.19,37,85.86,67.37,67.23,hello,,
37.16,37,75.36,67.35,67.23,hello,,
37.16,37,91.6,67.35,67.23,hello,,
37.16,37,85.82,67.35,67.23,hello,,
37.16,37,85.81,67.35,67.23,hello,,
37.16,37,85.79,67.35,67.23,hello,,
37.16,37,85.78,67.35,67.23,hello,,
37.12,37,85.77,67.32,67.23,hello,,
37.16,37,96.24,67.35,67.23,hello,,
37.16,37,79.98,67.35,67.23,hello,,
37.16,37,85.74,67.35,67.23,hello,,
37.16,37,85.72,67.35,67.23,hello,,
37.12,37,85.71,67.32,67.23,hello,,
37.12,37,96.19,67.32,67.23,hello,,
37.16,37,90.41,67.35,67.23,hello,,
37.12,37,79.91,67.32,67.23,hello,,
37.16,37,96.16,67.35,67.23,hello,,
37.16,37,79.89,67.35,67.23,hello,,
37.16,37,85.65,67.35,67.23,hello,,
37.16,37,85.64,67.35,67.23,hello,,
37.16,37,85.62,67.35,67.23,hello,,
37.12,37,85.61,67.32,67.23,hello,,
37.12,37,96.09,67.32,67.23,hello,,
37.16,37,90.31,67.35,67.23,hello,,
37.16,37,79.81,67.35,67.23,hello,,
37.12,37,85.57,67.32,67.23,hello,,
37.12,37,96.04,67.32,67.23,hello,,
37.12,37,90.27,67.32,67.23,hello,,
37.12,37,90.26,67.32,67.23,hello,,
37.12,37,90.25,67.32,67.23,hello,,
37.12,37,90.24,67.32,67.23,hello,,
37.12,37,90.23,67.32,67.23,hello,,
37.12,37,90.22,67.32,67.23,hello,,
37.12,37,90.21,67.32,67.23,hello,,
37.09,37,90.2,67.29,67.23,hello,,
37.12,37,100.71,67.32,67.23,hello,,
37.12,37,84.4,67.32,67.23,hello,,
37.12,37,90.18,67.32,67.23,hello,,
37.12,37,90.17,67.32,67.23,hello,,
37.09,37,90.16,67.29,67.23,hello,,
37.09,37,100.67,67.29,67.23,hello,,
37.09,37,94.88,67.29,67.23,hello,,
37.05,37,94.87,67.27,67.23,hello,,
37.09,37,105.35,67.29,67.23,hello,,
37.09,37,89.09,67.29,67.23,hello,,
37.09,37,94.85,67.29,67.23,hello,,
37.09,37,94.84,67.29,67.23,hello,,
37.05,37,94.84,67.27,67.23,hello,,
37.05,37,105.32,67.27,67.23,hello,,
37.09,37,99.55,67.29,67.23,hello,,
37.05,37,89.06,67.27,67.23,hello,,
37.05,37,105.3,67.27,67.23,hello,,
37.02,37,99.53,67.24,67.23,hello,,
37.05,37,110.01,67.27,67.23,hello,,
37.05,37,93.76,67.27,67.23,hello,,
37.05,37,99.52,67.27,67.23,hello,,
37.05,37,99.52,67.27,67.23,hello,,
37.05,37,99.51,67.27,67.23,hello,,
37.02,37,99.51,67.24,67.23,hello,,
37.02,37,109.99,67.24,67.23,hello,,
37.02,37,104.22,67.24,67.23,hello,,
37.02,37,104.22,67.24,67.23,hello,,
37.05,37,104.22,67.27,67.23,hello,,
37.02,37,93.73,67.24,67.23,hello,,
37.02,37,109.98,67.24,67.23,hello,,
37.02,37,104.21,67.24,67.23,hello,,
37.02,37,104.21,67.24,67.23,hello,,
37.02,37,104.21,67.24,67.23,hello,,
37.02,37,104.21,67.24,67.23,hello,,
36.99,37,104.21,67.22,67.23,hello,,
36.99,37,114.69,67.22,67.23,hello,,
37.02,37,108.93,67.24,67.23,hello,,
36.99,37,98.44,67.22,67.23,hello,,
36.99,37,114.69,67.22,67.23,hello,,
36.99,37,108.93,67.22,67.23,hello,,
36.99,37,108.93,67.22,67.23,hello,,
36.99,37,108.93,67.22,67.23,hello,,
36.95,37,108.93,67.19,67.23,hello,,
36.95,37,119.45,67.19,67.23,hello,,
36.95,37,113.67,67.19,67.23,hello,,
36.95,37,113.67,67.19,67.23,hello,,
36.99,37,113.68,67.22,67.23,hello,,
36.95,37,103.16,67.19,67.23,hello,,
36.95,37,119.47,67.19,67.23,hello,,
36.95,37,113.69,67.19,67.23,hello,,
36.99,37,113.69,67.22,67.23,hello,,
36.92,37,103.18,67.16,67.23,hello,,
36.92,37,129.96,67.16,67.23,hello,,
36.95,37,118.42,67.19,67.23,hello,,
36.95,37,107.94,67.19,67.23,hello,,
36.92,37,113.71,67.16,67.23,hello,,
36.92,37,124.2,67.16,67.23,hello,,
36.92,37,118.44,67.16,67.23,hello,,
36.92,37,118.45,67.16,67.23,hello,,
36.92,37,118.46,67.16,67.23,hello,,
36.92,37,118.46,67.16,67.23,hello,,
36.88,37,118.47,67.14,67.23,hello,,
36.88,37,128.96,67.14,67.23,hello,,
36.92,37,123.2,67.16,67.23,hello,,
36.88,37,112.73,67.14,67.23,hello,,
36.88,37,128.98,67.14,67.23,hello,,
36.88,37,123.23,67.14,67.23,hello,,
36.88,37,123.24,67.14,67.23,hello,,
36.88,37,123.25,67.14,67.23,hello,,
36.88,37,123.25,67.14,67.23,hello,,
36.88,37,123.26,67.14,67.23,hello,,
36.88,37,123.27,67.14,67.23,hello,,
36.88,37,123.28,67.14,67.23,hello,,
36.85,37,123.29,67.11,67.23,hello,,
36.88,37,133.82,67.14,67.23,hello,,
36.88,37,117.53,67.14,67.23,hello,,
36.85,37,123.32,67.11,67.23,hello,,
36.85,37,133.85,67.11,67.23,hello,,
36.85,37,128.07,67.11,67.23,hello,,
36.85,37,128.09,67.11,67.23,hello,,
36.85,37,128.1,67.11,67.23,hello,,
36.88,37,128.11,67.14,67.23,hello,,
36.88,37,117.6,67.14,67.23,hello,,
36.85,37,123.4,67.11,67.23,hello,,
36.85,37,133.92,67.11,67.23,hello,,
36.85,37,128.15,67.11,67.23,hello,,
36.85,37,128.16,67.11,67.23,hello,,
36.85,37,128.17,67.11,67.23,hello,,
36.85,37,128.18,67.11,67.23,hello,,
36.88,37,128.2,67.14,67.23,hello,,
36.85,37,117.69,67.11,67.23,hello,,
36.88,37,134,67.14,67.23,hello,,
36.88,37,117.71,67.14,67.23,hello,,
36.85,37,123.5,67.11,67.23,hello,,
36.88,37,134.03,67.14,67.23,hello,,
36.88,37,117.74,67.14,67.23,hello,,
36.88,37,123.53,67.14,67.23,hello,,
36.85,37,123.54,67.11,67.23,hello,,
36.88,37,134.07,67.14,67.23,hello,,
36.92,37,117.78,67.16,67.23,hello,,
36.92,37,113.09,67.16,67.23,hello,,
36.92,37,118.86,67.16,67.23,hello,,
36.92,37,118.86,67.16,67.23,hello,,
36.92,37,118.87,67.16,67.23,hello,,
36.95,37,118.88,67.19,67.23,hello,,
36.92,37,108.4,67.16,67.23,hello,,
36.95,37,124.65,67.19,67.23,hello,,
36.95,37,108.41,67.19,67.23,hello,,
36.92,37,114.18,67.16,67.23,hello,,
36.95,37,124.67,67.19,67.23,hello,,
36.95,37,108.42,67.19,67.23,hello,,
36.99,37,114.19,67.22,67.23,hello,,
36.99,37,103.68,67.22,67.23,hello,,
36.99,37,109.46,67.22,67.23,hello,,
36.99,37,109.46,67.22,67.23,hello,,
36.99,37,109.46,67.22,67.23,hello,,
36.99,37,109.46,67.22,67.23,hello,,
37.02,37,109.47,67.24,67.23,hello,,
36.99,37,98.98,67.22,67.23,hello,,
36.99,37,115.23,67.22,67.23,hello,,
37.02,37,109.47,67.24,67.23,hello,,
37.02,37,98.98,67.24,67.23,hello,,
37.02,37,104.75,67.24,67.23,hello,,
37.02,37,104.74,67.24,67.23,hello,,
37.02,37,104.74,67.24,67.23,hello,,
37.02,37,104.74,67.24,67.23,hello,,
37.02,37,104.74,67.24,67.23,hello,,
37.02,37,104.74,67.24,67.23,hello,,
37.05,37,104.74,67.27,67.23,hello,,
37.05,37,94.25,67.27,67.23,hello,,
37.05,37,100.01,67.27,67.23,hello,,
37.05,37,100.01,67.27,67.23,hello,,
37.05,37,100,67.27,67.23,hello,,
37.05,37,100,67.27,67.23,hello,,
37.05,37,99.99,67.27,67.23,hello,,
37.05,37,99.99,67.27,67.23,hello,,
37.05,37,99.99,67.27,67.23,hello,,
37.05,37,99.98,67.27,67.23,hello,,
37.09,37,99.98,67.29,67.23,hello,,
37.09,37,89.49,67.29,67.23,hello,,
37.05,37,95.25,67.27,67.23,hello,,
37.05,37,105.73,67.27,67.23,hello,,
37.05,37,99.96,67.27,67.23,hello,,
37.09,37,99.95,67.29,67.23,hello,,
37.05,37,89.46,67.27,67.23,hello,,
37.05,37,105.71,67.27,67.23,hello,,
37.05,37,99.94,67.27,67.23,hello,,
37.09,37,99.93,67.29,67.23,hello,,
37.05,37,89.44,67.27,67.23,hello,,
37.09,37,105.69,67.29,67.23,hello,,
37.09,37,89.43,67.29,67.23,hello,,
37.09,37,95.19,67.29,67.23,hello,,
37.05,37,95.18,67.27,67.23,hello,,
37.05,37,105.66,67.27,67.23,hello,,
37.09,37,99.89,67.29,67.23,hello,,
37.09,37,89.4,67.29,67.23,hello,,
37.09,37,95.16,67.29,67.23,hello,,
37.09,37,95.15,67.29,67.23,hello,,
37.05,37,95.15,67.27,67.23,hello,,
37.09,37,105.63,67.29,67.23,hello,,
37.09,37,89.37,67.29,67.23,hello,,
37.09,37,95.13,67.29,67.23,hello,,
37.05,37,95.12,67.27,67.23,hello,,
37.09,37,105.6,67.29,67.23,hello,,
37.09,37,89.35,67.29,67.23,hello,,
37.05,37,95.11,67.27,67.23,hello,,
37.05,37,105.59,67.27,67.23,hello,,
