Temp,Setpoint,Output,,
36.75,37,117.31,67.03,67.23
36.75,37,125.72,67.03,67.23
36.78,37,125.74,67.06,67.23
36.75,37,112.88,67.03,67.23
36.75,37,134.19,67.03,67.23
36.75,37,125.8,67.03,67.23
36.78,37,125.82,67.06,67.23
36.78,37,112.96,67.06,67.23
36.82,37,121.39,67.09,67.23
36.75,37,108.56,67.03,67.23
36.78,37,142.69,67.06,67.23
36.75,37,113.03,67.03,67.23
36.75,37,134.35,67.03,67.23
36.75,37,125.96,67.03,67.23
36.78,37,125.98,67.06,67.23
36.78,37,113.12,67.06,67.23
36.78,37,121.55,67.06,67.23
36.78,37,121.57,67.06,67.23
36.78,37,121.58,67.06,67.23
36.78,37,121.6,67.06,67.23
36.78,37,121.62,67.06,67.23
36.78,37,121.64,67.06,67.23
36.82,37,121.66,67.09,67.23
36.78,37,108.83,67.06,67.23
36.78,37,130.08,67.06,67.23
36.78,37,121.71,67.06,67.23
36.78,37,121.73,67.06,67.23
36.78,37,121.75,67.06,67.23
36.82,37,121.77,67.09,67.23
36.78,37,108.94,67.06,67.23
36.78,37,130.19,67.06,67.23
36.78,37,121.82,67.06,67.23
36.78,37,121.84,67.06,67.23
36.78,37,121.86,67.06,67.23
36.82,37,121.87,67.09,67.23
36.78,37,109.05,67.06,67.23
36.78,37,130.3,67.06,67.23
36.82,37,121.93,67.09,67.23
36.82,37,109.1,67.09,67.23
36.78,37,117.5,67.06,67.23
36.78,37,130.36,67.06,67.23
36.82,37,122,67.09,67.23
36.82,37,109.17,67.09,67.23
36.82,37,117.57,67.09,67.23
36.82,37,117.59,67.09,67.23
36.78,37,117.6,67.06,67.23
36.82,37,130.46,67.09,67.23
36.82,37,109.25,67.09,67.23
36.82,37,117.65,67.09,67.23
36.85,37,117.67,67.11,67.23
36.85,37,104.84,67.11,67.23
36.82,37,113.24,67.09,67.23
36.82,37,126.1,67.09,67.23
36.85,37,117.73,67.11,67.23
36.85,37,104.9,67.11,67.23
36.85,37,113.3,67.11,67.23
36.85,37,113.31,67.11,67.23
36.85,37,113.32,67.11,67.23
36.85,37,113.33,67.11,67.23
36.82,37,113.35,67.09,67.23
36.85,37,126.2,67.11,67.23
36.85,37,104.99,67.11,67.23
36.85,37,113.39,67.11,67.23
36.85,37,113.4,67.11,67.23
36.85,37,113.41,67.11,67.23
36.85,37,113.43,67.11,67.23
36.85,37,113.44,67.11,67.23
36.85,37,113.45,67.11,67.23
36.85,37,113.46,67.11,67.23
36.85,37,113.48,67.11,67.23
36.85,37,113.49,67.11,67.23
36.85,37,113.5,67.11,67.23
36.85,37,113.51,67.11,67.23
36.82,37,113.53,67.09,67.23
36.85,37,126.39,67.11,67.23
36.85,37,105.17,67.11,67.23
36.85,37,113.57,67.11,67.23
36.85,37,113.58,67.11,67.23
36.85,37,113.59,67.11,67.23
36.85,37,113.61,67.11,67.23
36.85,37,113.62,67.11,67.23
36.85,37,113.63,67.11,67.23
36.88,37,113.65,67.14,67.23
36.85,37,100.78,67.11,67.23
36.85,37,122.08,67.11,67.23
36.82,37,113.68,67.09,67.23
36.85,37,126.54,67.11,67.23
36.85,37,105.32,67.11,67.23
36.85,37,113.72,67.11,67.23
36.85,37,113.73,67.11,67.23
36.85,37,113.75,67.11,67.23
36.85,37,113.76,67.11,67.23
36.85,37,113.77,67.11,67.23
36.85,37,113.79,67.11,67.23
36.85,37,113.8,67.11,67.23
36.82,37,113.81,67.09,67.23
36.82,37,126.67,67.09,67.23
36.85,37,118.3,67.11,67.23
36.82,37,105.47,67.09,67.23
36.82,37,126.71,67.09,67.23
36.82,37,118.34,67.09,67.23
36.82,37,118.36,67.09,67.23
36.82,37,118.37,67.09,67.23
36.82,37,118.39,67.09,67.23
36.82,37,118.4,67.09,67.23
36.82,37,118.42,67.09,67.23
36.78,37,118.44,67.06,67.23
36.82,37,131.3,67.09,67.23
36.78,37,110.08,67.06,67.23
36.78,37,131.33,67.06,67.23
36.78,37,122.96,67.06,67.23
36.82,37,122.98,67.09,67.23
36.82,37,110.15,67.09,67.23
36.78,37,118.56,67.06,67.23
36.78,37,131.42,67.06,67.23
36.78,37,123.05,67.06,67.23
36.78,37,123.07,67.06,67.23
36.75,37,123.09,67.03,67.23
36.78,37,135.99,67.06,67.23
36.78,37,114.71,67.06,67.23
36.75,37,123.14,67.03,67.23
36.78,37,136.05,67.06,67.23
36.78,37,114.77,67.06,67.23
36.78,37,123.2,67.06,67.23
36.78,37,123.22,67.06,67.23
36.75,37,123.24,67.03,67.23
36.78,37,136.14,67.06,67.23
36.78,37,114.87,67.06,67.23
36.75,37,123.3,67.03,67.23
36.78,37,136.2,67.06,67.23
36.75,37,114.93,67.03,67.23
36.75,37,136.24,67.03,67.23
36.78,37,127.85,67.06,67.23
36.75,37,114.99,67.03,67.23
36.75,37,136.3,67.03,67.23
36.75,37,127.91,67.03,67.23
36.78,37,127.93,67.06,67.23
36.78,37,115.07,67.06,67.23
36.75,37,123.5,67.03,67.23
36.78,37,136.4,67.06,67.23
36.78,37,115.13,67.06,67.23
36.78,37,123.56,67.06,67.23
36.78,37,123.58,67.06,67.23
36.78,37,123.6,67.06,67.23
36.78,37,123.61,67.06,67.23
36.82,37,123.63,67.09,67.23
36.78,37,110.81,67.06,67.23
36.78,37,132.05,67.06,67.23
36.82,37,123.69,67.09,67.23
36.82,37,110.86,67.09,67.23
36.78,37,119.26,67.06,67.23
36.78,37,132.12,67.06,67.23
36.82,37,123.75,67.09,67.23
36.82,37,110.93,67.09,67.23
36.82,37,119.33,67.09,67.23
36.85,37,119.35,67.11,67.23
36.85,37,106.52,67.11,67.23
36.82,37,114.92,67.09,67.23
36.88,37,127.77,67.14,67.23
36.85,37,93.68,67.11,67.23
36.85,37,123.37,67.11,67.23
36.85,37,114.97,67.11,67.23
36.85,37,114.98,67.11,67.23
36.85,37,114.99,67.11,67.23
36.85,37,115.01,67.11,67.23
36.82,37,115.02,67.09,67.23
36.85,37,127.88,67.11,67.23
36.85,37,106.66,67.11,67.23
36.85,37,115.06,67.11,67.23
36.88,37,115.07,67.14,67.23
36.88,37,102.2,67.14,67.23
36.85,37,110.62,67.11,67.23
36.85,37,123.52,67.11,67.23
36.85,37,115.12,67.11,67.23
36.85,37,115.13,67.11,67.23
36.88,37,115.14,67.14,67.23
36.88,37,102.27,67.14,67.23
36.88,37,110.69,67.14,67.23
36.85,37,110.7,67.11,67.23
36.88,37,123.6,67.14,67.23
36.85,37,102.32,67.11,67.23
36.88,37,123.62,67.14,67.23
36.88,37,102.34,67.14,67.23
36.88,37,110.76,67.14,67.23
36.88,37,110.77,67.14,67.23
36.88,37,110.78,67.14,67.23
36.85,37,110.79,67.11,67.23
36.88,37,123.68,67.14,67.23
36.85,37,102.4,67.11,67.23
36.88,37,123.7,67.14,67.23
36.88,37,102.42,67.14,67.23
36.88,37,110.84,67.14,67.23
36.88,37,110.85,67.14,67.23
36.88,37,110.86,67.14,67.23
36.88,37,110.87,67.14,67.23
36.88,37,110.88,67.14,67.23
36.88,37,110.89,67.14,67.23
36.85,37,110.9,67.11,67.23
36.85,37,123.79,67.11,67.23
36.85,37,115.4,67.11,67.23
36.85,37,115.41,67.11,67.23
36.88,37,115.42,67.14,67.23
36.85,37,102.55,67.11,67.23
36.88,37,123.86,67.14,67.23
36.82,37,102.57,67.09,67.23
36.85,37,136.72,67.11,67.23
36.88,37,107.1,67.14,67.23
36.85,37,102.61,67.11,67.23
36.88,37,123.92,67.14,67.23
36.85,37,102.64,67.11,67.23
36.82,37,123.94,67.09,67.23
36.85,37,128.39,67.11,67.23
36.85,37,107.17,67.11,67.23
36.85,37,115.57,67.11,67.23
36.82,37,115.58,67.09,67.23
36.82,37,128.44,67.09,67.23
36.82,37,120.07,67.09,67.23
36.82,37,120.08,67.09,67.23
36.85,37,120.1,67.11,67.23
36.82,37,107.27,67.09,67.23
36.82,37,128.51,67.09,67.23
36.82,37,120.14,67.09,67.23
36.78,37,120.16,67.06,67.23
36.82,37,133.02,67.09,67.23
36.82,37,111.81,67.09,67.23
36.82,37,120.21,67.09,67.23
36.78,37,120.23,67.06,67.23
36.85,37,133.09,67.11,67.23
36.82,37,99.03,67.09,67.23
36.82,37,128.66,67.09,67.23
36.82,37,120.29,67.09,67.23
36.82,37,120.3,67.09,67.23
36.82,37,120.32,67.09,67.23
36.82,37,120.33,67.09,67.23
36.82,37,120.35,67.09,67.23
36.85,37,120.37,67.11,67.23
36.85,37,107.54,67.11,67.23
36.82,37,115.94,67.09,67.23
36.85,37,128.79,67.11,67.23
36.85,37,107.58,67.11,67.23
36.85,37,115.98,67.11,67.23
36.82,37,115.99,67.09,67.23
36.85,37,128.85,67.11,67.23
36.85,37,107.63,67.11,67.23
36.85,37,116.03,67.11,67.23
36.85,37,116.04,67.11,67.23
36.85,37,116.06,67.11,67.23
36.85,37,116.07,67.11,67.23
36.85,37,116.08,67.11,67.23
36.85,37,116.09,67.11,67.23
36.85,37,116.11,67.11,67.23
36.85,37,116.12,67.11,67.23
36.85,37,116.13,67.11,67.23
36.85,37,116.15,67.11,67.23
36.85,37,116.16,67.11,67.23
36.88,37,116.17,67.14,67.23
36.88,37,103.3,67.14,67.23
36.88,37,111.72,67.14,67.23
36.88,37,111.73,67.14,67.23
36.85,37,111.74,67.11,67.23
36.85,37,124.63,67.11,67.23
36.88,37,116.24,67.14,67.23
36.88,37,103.37,67.14,67.23
36.88,37,111.79,67.14,67.23
36.88,37,111.8,67.14,67.23
36.88,37,111.81,67.14,67.23
36.88,37,111.82,67.14,67.23
36.85,37,111.83,67.11,67.23
36.88,37,124.72,67.14,67.23
36.88,37,103.44,67.14,67.23
36.88,37,111.86,67.14,67.23
36.88,37,111.87,67.14,67.23
36.88,37,111.88,67.14,67.23
36.88,37,111.89,67.14,67.23
36.88,37,111.9,67.14,67.23
36.88,37,111.91,67.14,67.23
36.88,37,111.92,67.14,67.23
36.88,37,111.93,67.14,67.23
36.88,37,111.94,67.14,67.23
36.88,37,111.95,67.14,67.23
36.88,37,111.96,67.14,67.23
36.85,37,111.97,67.11,67.23
36.88,37,124.86,67.14,67.23
36.88,37,103.58,67.14,67.23
36.85,37,112,67.11,67.23
36.85,37,124.89,67.11,67.23
36.88,37,116.49,67.14,67.23
36.88,37,103.62,67.14,67.23
36.85,37,112.05,67.11,67.23
36.85,37,124.94,67.11,67.23
36.85,37,116.54,67.11,67.23
36.85,37,116.55,67.11,67.23
36.85,37,116.56,67.11,67.23
36.85,37,116.58,67.11,67.23
36.85,37,116.59,67.11,67.23
36.85,37,116.6,67.11,67.23
36.85,37,116.62,67.11,67.23
36.82,37,116.63,67.09,67.23
36.82,37,129.49,67.09,67.23
36.82,37,121.12,67.09,67.23
36.82,37,121.13,67.09,67.23
36.85,37,121.15,67.11,67.23
36.82,37,108.32,67.09,67.23
36.82,37,129.56,67.09,67.23
36.85,37,121.19,67.11,67.23
36.82,37,108.36,67.09,67.23
36.82,37,129.61,67.09,67.23
36.82,37,121.23,67.09,67.23
36.82,37,121.25,67.09,67.23
36.82,37,121.27,67.09,67.23
36.82,37,121.28,67.09,67.23
36.78,37,121.3,67.06,67.23
36.82,37,134.16,67.09,67.23
36.78,37,112.94,67.06,67.23
36.82,37,134.19,67.09,67.23
36.82,37,112.98,67.09,67.23
36.78,37,121.38,67.06,67.23
36.82,37,134.24,67.09,67.23
36.82,37,113.03,67.09,67.23
36.82,37,121.43,67.09,67.23
36.82,37,121.45,67.09,67.23
36.82,37,121.46,67.09,67.23
36.78,37,121.48,67.06,67.23
36.78,37,134.34,67.06,67.23
36.82,37,125.97,67.09,67.23
36.82,37,113.14,67.09,67.23
36.78,37,121.55,67.06,67.23
36.82,37,134.41,67.09,67.23
36.82,37,113.19,67.09,67.23
36.82,37,121.6,67.09,67.23
36.82,37,121.61,67.09,67.23
36.82,37,121.63,67.09,67.23
36.82,37,121.64,67.09,67.23
36.82,37,121.66,67.09,67.23
36.78,37,121.67,67.06,67.23
36.85,37,134.53,67.11,67.23
36.82,37,100.48,67.09,67.23
36.82,37,130.11,67.09,67.23
36.82,37,121.74,67.09,67.23
36.85,37,121.75,67.11,67.23
36.85,37,108.92,67.11,67.23
36.82,37,117.32,67.09,67.23
36.82,37,130.18,67.09,67.23
36.82,37,121.81,67.09,67.23
36.85,37,121.82,67.11,67.23
36.85,37,109,67.11,67.23
36.82,37,117.39,67.09,67.23
36.85,37,130.25,67.11,67.23
36.85,37,109.04,67.11,67.23
36.85,37,117.44,67.11,67.23
36.85,37,117.45,67.11,67.23
36.85,37,117.46,67.11,67.23
36.88,37,117.47,67.14,67.23
36.85,37,104.6,67.11,67.23
36.88,37,125.91,67.14,67.23
36.88,37,104.63,67.14,67.23
36.92,37,113.05,67.16,67.23
36.88,37,100.21,67.14,67.23
36.88,37,121.45,67.14,67.23
36.92,37,113.07,67.16,67.23
36.88,37,100.24,67.14,67.23
36.92,37,121.48,67.16,67.23
36.88,37,100.26,67.14,67.23
36.92,37,121.49,67.16,67.23
36.88,37,100.27,67.14,67.23
36.88,37,121.51,67.14,67.23
36.88,37,113.13,67.14,67.23
36.92,37,113.14,67.16,67.23
36.88,37,100.31,67.14,67.23
36.92,37,121.55,67.16,67.23
36.88,37,100.33,67.14,67.23
36.92,37,121.57,67.16,67.23
36.88,37,100.34,67.14,67.23
36.92,37,121.58,67.16,67.23
36.92,37,100.36,67.16,67.23
36.92,37,108.75,67.16,67.23
36.92,37,108.76,67.16,67.23
36.88,37,108.77,67.14,67.23
36.92,37,121.62,67.16,67.23
36.92,37,100.4,67.16,67.23
36.92,37,108.79,67.16,67.23
36.92,37,108.8,67.16,67.23
36.92,37,108.81,67.16,67.23
36.92,37,108.81,67.16,67.23
36.92,37,108.82,67.16,67.23
36.88,37,108.83,67.14,67.23
36.95,37,121.68,67.19,67.23
36.92,37,87.61,67.16,67.23
36.92,37,117.23,67.16,67.23
36.92,37,108.85,67.16,67.23
36.92,37,108.86,67.16,67.23
36.92,37,108.87,67.16,67.23
36.88,37,108.88,67.14,67.23
36.88,37,121.73,67.14,67.23
36.88,37,113.35,67.14,67.23
36.88,37,113.36,67.14,67.23
36.88,37,113.37,67.14,67.23
36.88,37,113.38,67.14,67.23
36.88,37,113.39,67.14,67.23
36.85,37,113.4,67.11,67.23
36.88,37,126.29,67.14,67.23
36.88,37,105.01,67.14,67.23
36.88,37,113.43,67.14,67.23
36.88,37,113.44,67.14,67.23
36.88,37,113.45,67.14,67.23
36.88,37,113.46,67.14,67.23
36.85,37,113.47,67.11,67.23
36.88,37,126.36,67.14,67.23
36.85,37,105.08,67.11,67.23
36.88,37,126.39,67.14,67.23
36.88,37,105.11,67.14,67.23
36.85,37,113.53,67.11,67.23
36.85,37,126.42,67.11,67.23
36.88,37,118.02,67.14,67.23
36.85,37,105.15,67.11,67.23
36.85,37,126.45,67.11,67.23
36.85,37,118.06,67.11,67.23
36.88,37,118.07,67.14,67.23
36.85,37,105.2,67.11,67.23
36.85,37,126.5,67.11,67.23
36.85,37,118.1,67.11,67.23
36.85,37,118.12,67.11,67.23
36.82,37,118.13,67.09,67.23
36.82,37,130.99,67.09,67.23
36.82,37,122.62,67.09,67.23
36.82,37,122.63,67.09,67.23
36.82,37,122.65,67.09,67.23
36.82,37,122.66,67.09,67.23
36.78,37,122.68,67.06,67.23
36.82,37,135.54,67.09,67.23
36.82,37,114.33,67.09,67.23
36.82,37,122.73,67.09,67.23
36.82,37,122.74,67.09,67.23
36.82,37,122.76,67.09,67.23
36.82,37,122.78,67.09,67.23
36.78,37,122.79,67.06,67.23
36.78,37,135.65,67.06,67.23
36.78,37,127.28,67.06,67.23
36.78,37,127.3,67.06,67.23
36.78,37,127.32,67.06,67.23
36.78,37,127.34,67.06,67.23
36.78,37,127.36,67.06,67.23
36.75,37,127.38,67.03,67.23
36.78,37,140.28,67.06,67.23
36.75,37,119,67.03,67.23
36.78,37,140.32,67.06,67.23
36.78,37,119.04,67.06,67.23
36.75,37,127.47,67.03,67.23
36.78,37,140.38,67.06,67.23
36.75,37,119.1,67.03,67.23
36.75,37,140.42,67.03,67.23
36.75,37,132.03,67.03,67.23
36.75,37,132.05,67.03,67.23
36.78,37,132.07,67.06,67.23
36.78,37,119.21,67.06,67.23
36.75,37,127.64,67.03,67.23
36.75,37,140.54,67.03,67.23
36.75,37,132.15,67.03,67.23
36.78,37,132.17,67.06,67.23
36.78,37,119.31,67.06,67.23
36.78,37,127.74,67.06,67.23
36.78,37,127.76,67.06,67.23
36.78,37,127.78,67.06,67.23
36.78,37,127.79,67.06,67.23
36.78,37,127.81,67.06,67.23
36.78,37,127.83,67.06,67.23
36.82,37,127.85,67.09,67.23
36.78,37,115.02,67.06,67.23
36.82,37,136.27,67.09,67.23
36.82,37,115.06,67.09,67.23
36.82,37,123.46,67.09,67.23
36.82,37,123.48,67.09,67.23
36.82,37,123.49,67.09,67.23
36.85,37,123.51,67.11,67.23
36.85,37,110.68,67.11,67.23
36.85,37,119.08,67.11,67.23
36.85,37,119.09,67.11,67.23
36.85,37,119.1,67.11,67.23
36.88,37,119.11,67.14,67.23
36.85,37,106.25,67.11,67.23
36.85,37,127.55,67.11,67.23
36.88,37,119.15,67.14,67.23
36.88,37,106.28,67.14,67.23
36.88,37,114.7,67.14,67.23
36.88,37,114.71,67.14,67.23
36.88,37,114.72,67.14,67.23
36.88,37,114.73,67.14,67.23
36.88,37,114.74,67.14,67.23
36.92,37,114.75,67.16,67.23
36.92,37,101.92,67.16,67.23
36.92,37,110.31,67.16,67.23
36.92,37,110.32,67.16,67.23
36.92,37,110.32,67.16,67.23
36.88,37,110.33,67.14,67.23
36.92,37,123.18,67.16,67.23
36.92,37,101.96,67.16,67.23
36.92,37,110.35,67.16,67.23
36.92,37,110.36,67.16,67.23
36.92,37,110.37,67.16,67.23
36.92,37,110.37,67.16,67.23
36.92,37,110.38,67.16,67.23
36.95,37,110.39,67.19,67.23
36.92,37,97.55,67.16,67.23
36.95,37,118.79,67.19,67.23
36.92,37,97.56,67.16,67.23
36.95,37,118.8,67.19,67.23
36.92,37,97.57,67.16,67.23
36.95,37,118.81,67.19,67.23
36.92,37,97.58,67.16,67.23
36.95,37,118.82,67.19,67.23
36.92,37,97.6,67.16,67.23
36.95,37,118.83,67.19,67.23
36.92,37,97.61,67.16,67.23
36.95,37,118.84,67.19,67.23
36.92,37,97.62,67.16,67.23
36.95,37,118.85,67.19,67.23
36.92,37,97.63,67.16,67.23
36.95,37,118.86,67.19,67.23
36.95,37,97.64,67.19,67.23
36.92,37,106.03,67.16,67.23
36.92,37,118.88,67.16,67.23
36.95,37,110.5,67.19,67.23
36.92,37,97.66,67.16,67.23
36.92,37,118.9,67.16,67.23
36.92,37,110.52,67.16,67.23
36.92,37,110.52,67.16,67.23
36.92,37,110.53,67.16,67.23
36.92,37,110.54,67.16,67.23
36.92,37,110.55,67.16,67.23
36.92,37,110.55,67.16,67.23
36.92,37,110.56,67.16,67.23
36.92,37,110.57,67.16,67.23
36.92,37,110.57,67.16,67.23
36.92,37,110.58,67.16,67.23
36.88,37,110.59,67.14,67.23
36.88,37,123.44,67.14,67.23
36.92,37,115.06,67.16,67.23
36.88,37,102.23,67.14,67.23
36.85,37,123.47,67.11,67.23
36.88,37,127.97,67.14,67.23
36.88,37,106.69,67.14,67.23
36.88,37,115.11,67.14,67.23
36.88,37,115.12,67.14,67.23
36.88,37,115.13,67.14,67.23
36.88,37,115.14,67.14,67.23
36.85,37,115.15,67.11,67.23
36.88,37,128.04,67.14,67.23
36.85,37,106.76,67.11,67.23
36.85,37,128.07,67.11,67.23
36.85,37,119.67,67.11,67.23
36.85,37,119.68,67.11,67.23
36.85,37,119.69,67.11,67.23
36.85,37,119.71,67.11,67.23
36.85,37,119.72,67.11,67.23
36.85,37,119.73,67.11,67.23
36.85,37,119.74,67.11,67.23
36.85,37,119.76,67.11,67.23
36.85,37,119.77,67.11,67.23
36.85,37,119.78,67.11,67.23
36.85,37,119.8,67.11,67.23
36.82,37,119.81,67.09,67.23
36.85,37,132.67,67.11,67.23
36.85,37,111.45,67.11,67.23
36.82,37,119.85,67.09,67.23
36.82,37,132.71,67.09,67.23
36.82,37,124.34,67.09,67.23
36.82,37,124.35,67.09,67.23
36.78,37,124.37,67.06,67.23
36.85,37,137.23,67.11,67.23
36.82,37,103.17,67.09,67.23
36.82,37,132.8,67.09,67.23
36.85,37,124.43,67.11,67.23
36.82,37,111.6,67.09,67.23
36.82,37,132.84,67.09,67.23
36.82,37,124.47,67.09,67.23
36.82,37,124.49,67.09,67.23
36.82,37,124.5,67.09,67.23
36.82,37,124.52,67.09,67.23
36.82,37,124.54,67.09,67.23
36.78,37,124.55,67.06,67.23
36.82,37,137.41,67.09,67.23
36.82,37,116.2,67.09,67.23
36.82,37,124.6,67.09,67.23
36.82,37,124.62,67.09,67.23
36.85,37,124.63,67.11,67.23
36.82,37,111.8,67.09,67.23
36.85,37,133.05,67.11,67.23
36.82,37,111.83,67.09,67.23
36.82,37,133.08,67.09,67.23
36.85,37,124.71,67.11,67.23
36.85,37,111.88,67.11,67.23
36.85,37,120.28,67.11,67.23
36.82,37,120.29,67.09,67.23
36.85,37,133.15,67.11,67.23
36.85,37,111.93,67.11,67.23
36.82,37,120.33,67.09,67.23
36.85,37,133.19,67.11,67.23
36.85,37,111.97,67.11,67.23
36.85,37,120.37,67.11,67.23
36.85,37,120.38,67.11,67.23
36.85,37,120.4,67.11,67.23
36.88,37,120.41,67.14,67.23
36.85,37,107.54,67.11,67.23
36.85,37,128.84,67.11,67.23
36.85,37,120.44,67.11,67.23
36.88,37,120.46,67.14,67.23
36.88,37,107.59,67.14,67.23
36.88,37,116.01,67.14,67.23
36.88,37,116.02,67.14,67.23
36.88,37,116.03,67.14,67.23
36.88,37,116.04,67.14,67.23
36.92,37,116.05,67.16,67.23
36.88,37,103.21,67.14,67.23
36.88,37,124.45,67.14,67.23
36.92,37,116.07,67.16,67.23
36.88,37,103.24,67.14,67.23
36.92,37,124.48,67.16,67.23
36.88,37,103.26,67.14,67.23
36.92,37,124.49,67.16,67.23
36.88,37,103.27,67.14,67.23
36.92,37,124.51,67.16,67.23
36.92,37,103.29,67.16,67.23
36.92,37,111.68,67.16,67.23
36.92,37,111.69,67.16,67.23
36.88,37,111.7,67.14,67.23
36.92,37,124.55,67.16,67.23
36.92,37,103.33,67.16,67.23
36.92,37,111.72,67.16,67.23
36.92,37,111.73,67.16,67.23
36.92,37,111.74,67.16,67.23
36.92,37,111.74,67.16,67.23
36.92,37,111.75,67.16,67.23
36.95,37,111.76,67.19,67.23
36.92,37,98.92,67.16,67.23
36.95,37,120.15,67.19,67.23
36.92,37,98.93,67.16,67.23
36.92,37,120.16,67.16,67.23
36.92,37,111.79,67.16,67.23
36.92,37,111.79,67.16,67.23
36.92,37,111.8,67.16,67.23
36.92,37,111.81,67.16,67.23
36.92,37,111.81,67.16,67.23
36.92,37,111.82,67.16,67.23
36.92,37,111.83,67.16,67.23
36.92,37,111.83,67.16,67.23
36.92,37,111.84,67.16,67.23
36.92,37,111.85,67.16,67.23
36.92,37,111.85,67.16,67.23
36.92,37,111.86,67.16,67.23
36.95,37,111.87,67.19,67.23
36.92,37,99.03,67.16,67.23
36.92,37,120.27,67.16,67.23
36.92,37,111.89,67.16,67.23
36.92,37,111.89,67.16,67.23
36.88,37,111.9,67.14,67.23
36.92,37,124.75,67.16,67.23
36.88,37,103.53,67.14,67.23
36.88,37,124.77,67.14,67.23
36.88,37,116.39,67.14,67.23
36.92,37,116.4,67.16,67.23
36.92,37,103.57,67.16,67.23
36.92,37,111.96,67.16,67.23
36.88,37,111.97,67.14,67.23
36.88,37,124.82,67.14,67.23
36.88,37,116.44,67.14,67.23
36.85,37,116.45,67.11,67.23
36.92,37,129.35,67.16,67.23
36.88,37,95.22,67.14,67.23
36.88,37,124.87,67.14,67.23
36.88,37,116.49,67.14,67.23
36.88,37,116.5,67.14,67.23
36.85,37,116.51,67.11,67.23
36.88,37,129.4,67.14,67.23
36.88,37,108.12,67.14,67.23
36.88,37,116.54,67.14,67.23
36.85,37,116.55,67.11,67.23
36.85,37,129.45,67.11,67.23
36.85,37,121.05,67.11,67.23
36.85,37,121.06,67.11,67.23
36.85,37,121.07,67.11,67.23
36.85,37,121.09,67.11,67.23
36.82,37,121.1,67.09,67.23
36.85,37,133.96,67.11,67.23
36.85,37,112.74,67.11,67.23
36.85,37,121.14,67.11,67.23
36.82,37,121.15,67.09,67.23
36.85,37,134.01,67.11,67.23
36.85,37,112.8,67.11,67.23
36.85,37,121.19,67.11,67.23
36.85,37,121.21,67.11,67.23
36.82,37,121.22,67.09,67.23
36.85,37,134.08,67.11,67.23
36.82,37,112.86,67.09,67.23
36.85,37,134.11,67.11,67.23
36.82,37,112.89,67.09,67.23
36.82,37,134.13,67.09,67.23
36.85,37,125.76,67.11,67.23
36.85,37,112.93,67.11,67.23
36.85,37,121.33,67.11,67.23
36.85,37,121.35,67.11,67.23
36.82,37,121.36,67.09,67.23
36.85,37,134.22,67.11,67.23
36.85,37,113,67.11,67.23
36.85,37,121.4,67.11,67.23
36.85,37,121.41,67.11,67.23
36.88,37,121.43,67.14,67.23
36.85,37,108.56,67.11,67.23
36.85,37,129.86,67.11,67.23
36.88,37,121.46,67.14,67.23
36.85,37,108.59,67.11,67.23
36.88,37,129.89,67.14,67.23
36.85,37,108.61,67.11,67.23
36.85,37,129.92,67.11,67.23
36.88,37,121.52,67.14,67.23
36.88,37,108.65,67.14,67.23
36.88,37,117.07,67.14,67.23
36.88,37,117.08,67.14,67.23
36.88,37,117.09,67.14,67.23
36.88,37,117.1,67.14,67.23
36.88,37,117.11,67.14,67.23
36.92,37,117.12,67.16,67.23
36.88,37,104.28,67.14,67.23
36.92,37,125.52,67.16,67.23
36.88,37,104.3,67.14,67.23
36.92,37,125.54,67.16,67.23
36.92,37,104.32,67.16,67.23
36.88,37,112.71,67.14,67.23
36.88,37,125.56,67.14,67.23
36.92,37,117.19,67.16,67.23
36.92,37,104.35,67.16,67.23
36.92,37,112.75,67.16,67.23
36.92,37,112.75,67.16,67.23
36.95,37,112.76,67.19,67.23
36.95,37,99.92,67.19,67.23
36.92,37,108.31,67.16,67.23
36.92,37,121.16,67.16,67.23
36.92,37,112.78,67.16,67.23
36.92,37,112.79,67.16,67.23
36.92,37,112.8,67.16,67.23
36.92,37,112.8,67.16,67.23
36.92,37,112.81,67.16,67.23
36.95,37,112.82,67.19,67.23
36.95,37,99.98,67.19,67.23
36.92,37,108.37,67.16,67.23
36.95,37,121.22,67.19,67.23
36.92,37,99.99,67.16,67.23
36.92,37,121.23,67.16,67.23
36.95,37,112.85,67.19,67.23
36.95,37,100.01,67.19,67.23
36.92,37,108.4,67.16,67.23
36.92,37,121.25,67.16,67.23
36.92,37,112.87,67.16,67.23
36.92,37,112.88,67.16,67.23
36.95,37,112.89,67.19,67.23
36.92,37,100.05,67.16,67.23
36.92,37,121.28,67.16,67.23
36.92,37,112.9,67.16,67.23
36.95,37,112.91,67.19,67.23
36.92,37,100.07,67.16,67.23
36.92,37,121.31,67.16,67.23
36.95,37,112.93,67.19,67.23
36.92,37,100.09,67.16,67.23
36.95,37,121.33,67.19,67.23
36.92,37,100.1,67.16,67.23
36.92,37,121.34,67.16,67.23
36.95,37,112.96,67.19,67.23
36.92,37,100.12,67.16,67.23
36.92,37,121.36,67.16,67.23
36.92,37,112.98,67.16,67.23
36.92,37,112.98,67.16,67.23
36.92,37,112.99,67.16,67.23
36.88,37,113,67.14,67.23
36.88,37,125.85,67.14,67.23
36.92,37,117.47,67.16,67.23
36.92,37,104.64,67.16,67.23
36.92,37,113.03,67.16,67.23
36.88,37,113.04,67.14,67.23
